id,reference,preprint,n_samples,sample,item,response
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_13_7,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_13_8,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_13_9,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_1,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_10,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_11,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_12,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_13,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_14,1
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_15,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_16,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_18,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_19,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_2,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_3,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_4,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_5,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_6,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_7,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_8,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_14_9,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_1,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_10,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_11,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_12,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_13,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_14,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_15,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_16,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_18,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_19,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_2,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_3,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_4,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_5,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_6,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_7,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_8,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_15_9,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_1,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_10,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_11,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_12,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_13,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_14,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_15,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_16,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_18,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_19,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_2,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_3,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_4,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_5,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_6,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_7,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_8,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_16_9,NA
2388,"Hässler, T., Ullrich, J., Bernardino, M., Shnabel, N., Valdenegro, D., Van Laar, C., ... & Abrams, D. (2019). A large-scale test of the link between intergroup contact and support for social change. Nature Human Behaviour.",NA,11,1,r_18_1,NA
