id,reference,preprint,n_samples,sample,item,response
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_19,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_2,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_3,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_4,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_5,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_6,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_7,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_8,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_12_9,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_1,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_10,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_11,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_12,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_13,1
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_14,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_15,0.409
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_16,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_18,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_19,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_2,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_3,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_4,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_5,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_6,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_7,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_8,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_13_9,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_1,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_10,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_11,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_12,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_13,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_14,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_15,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_16,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_18,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_19,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_2,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_3,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_4,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_5,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_6,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_7,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_8,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_14_9,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_1,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_10,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_11,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_12,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_13,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_14,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_15,1
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_16,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_18,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_19,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_2,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_3,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_4,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_5,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_6,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_7,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_8,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_15_9,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_1,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_10,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_11,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_12,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_13,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_14,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_15,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_16,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_18,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_19,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_2,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_3,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_4,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_5,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_6,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_7,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_8,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_16_9,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_1,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_10,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_11,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_12,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_13,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_14,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_15,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_16,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_18,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_19,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_2,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_3,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_4,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_5,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_6,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_7,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_8,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_18_9,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_19_1,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_19_10,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_19_11,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_19_12,NA
2380,"Reimer, N. K., Kamble, S. V., Schmid, K., & Hewstone, M. (2019). Intergroup contact fosters more inclusive social identities.",https://psyarxiv.com/zcgwt/,2,2,r_19_13,NA
